Recency,Frequency,Monetary,T,AvgBasketsize,TotalTransactions,Churned
190,2,20582.66,251,43.07692307692308,2,0
37,5,169262.58000000002,221,51.40625,5,0
37,4,124945.47,372,51.651162790697676,4,0
7,7,167037.6,372,44.13636363636363,7,0
68,2,15203.49,190,50.833333333333336,2,0
98,1,27472.48,98,42.214285714285715,1,0
37,9,752543.38,282,51.7970479704797,9,0
68,2,60624.46,341,46.4,2,0
37,14,494757.02999999997,372,47.48557692307692,14,0
68,3,89444.6,372,55.3,3,0
37,10,347920.69,310,53.96296296296296,10,0
68,4,60134.65,221,49.785714285714285,4,0
37,2,74718.52,68,42.74418604651163,2,0
7,7,642019.26,282,46.1360294117647,7,0
98,1,7951.08,98,75.5,1,0
7,33,869551.35,372,52.285714285714285,33,0
129,4,97558.82,221,41.214285714285715,4,0
37,2,27456.510000000002,372,56.142857142857146,2,0
341,1,103793.85,341,52.2093023255814,1,1
37,2,134995.01,37,50.270833333333336,2,0
98,1,135159.7,98,57.05555555555556,1,0
7,9,359179.53,98,50.0,9,0
7,2,32991.94,251,49.44444444444444,2,0
251,2,48327.41,282,50.26315789473684,2,1
160,5,22359.91,251,57.0,5,0
37,10,394145.79,372,48.892857142857146,10,0
221,1,2615.22,221,87.0,1,1
160,3,324412.91000000003,190,49.05185185185185,3,0
190,2,9706.55,310,28.555555555555557,2,0
68,2,95223.85,98,50.05555555555556,2,0
160,1,6378.24,160,96.0,1,0
7,8,699852.32,372,48.91756272401434,8,0
7,55,1004926.3,372,53.96296296296296,55,0
7,10,285359.26,129,50.77570093457944,10,0
37,2,40225.32,68,43.578947368421055,2,0
221,4,177156.26,372,55.114754098360656,4,1
221,1,20724.85,221,47.5,1,1
372,1,41681.51,372,49.1764705882353,1,1
129,5,46392.09,341,59.10526315789474,5,0
37,1,142636.84,37,53.18518518518518,1,0
68,2,296149.1,68,51.270270270270274,2,0
98,8,120294.73,372,57.67567567567568,8,0
37,3,319008.63,37,52.5945945945946,3,0
68,3,82586.67,310,49.0,3,0
37,6,533952.4400000001,341,50.68036529680365,6,0
160,1,17302.98,160,37.44444444444444,1,0
37,2,102867.8,98,44.80487804878049,2,0
37,2,20184.21,37,70.8,2,0
37,6,196506.54,221,52.67777777777778,6,0
68,5,182510.7,372,44.35897435897436,5,0
190,3,424737.12,310,46.21546961325967,3,0
98,1,55597.29,98,70.5,1,0
98,2,98955.84,98,62.0,2,0
7,5,224097.49,98,52.46987951807229,5,0
68,3,50396.67,190,50.57142857142857,3,0
282,1,59962.86,282,56.75,1,1
68,2,82951.21,221,51.93103448275862,2,0
7,11,268742.16000000003,190,54.2906976744186,11,0
7,11,290186.78,372,53.472727272727276,11,0
251,1,22621.9,251,51.916666666666664,1,1
7,2,52760.32,37,40.55555555555556,2,0
372,1,33729.4,372,48.0,1,1
98,1,48214.79,98,63.1764705882353,1,0
310,1,97095.61,310,45.0,1,1
37,3,15231.43,37,75.4,3,0
221,2,48891.36,221,50.611111111111114,2,1
37,4,60087.07,37,51.607142857142854,4,0
7,2,125194.20999999999,37,56.73684210526316,2,0
221,10,343555.87,341,47.40714285714286,10,1
160,2,121747.52,221,48.32692307692308,2,0
98,2,39342.85,98,54.0625,2,0
282,2,181854.25,310,44.42045454545455,2,1
282,1,72271.73,282,55.54545454545455,1,1
68,11,911213.9400000001,68,49.146341463414636,11,0
37,1,51387.62,37,54.5,1,0
7,46,2694215.5300000003,372,50.20817843866171,46,0
37,11,256457.98,310,42.93396226415094,11,0
98,1,15572.66,98,38.333333333333336,1,0
129,1,89693.67,129,50.35,1,0
37,4,224326.1,341,52.32183908045977,4,0
37,5,410222.79,310,55.32846715328467,5,0
310,1,28060.93,310,47.90909090909091,1,1
37,7,209684.17,372,55.34939759036145,7,0
68,1,56616.17,68,50.233333333333334,1,0
37,4,103983.64,221,46.73913043478261,4,0
7,5,180471.2,221,48.26027397260274,5,0
37,4,88500.3,37,55.54545454545455,4,0
372,1,19165.2,372,75.83333333333333,1,1
372,1,16933.18,372,49.44444444444444,1,1
7,8,39335.49,372,47.56521739130435,8,0
68,6,122556.23,221,42.87755102040816,6,0
7,11,701110.8200000001,98,51.18076923076923,11,0
7,10,1019113.43,372,52.17005076142132,10,0
129,2,46836.909999999996,190,55.06666666666667,2,0
68,1,15750.42,68,41.55555555555556,1,0
282,1,21945.19,282,44.23076923076923,1,1
190,1,6772.4800000000005,190,46.666666666666664,1,0
37,2,192362.22,310,52.10666666666667,2,0
37,1,48081.1,37,67.66666666666667,1,0
7,3,72731.98,341,56.03846153846154,3,0
282,1,64057.95,282,47.8,1,1
68,3,340073.95,68,47.675862068965515,3,0
372,1,8962.560000000001,372,58.0,1,1
221,3,38052.22,372,49.35294117647059,3,1
37,2,12089.86,68,51.5,2,0
221,3,126914.02,251,53.5,3,1
372,1,103078.7,372,48.69767441860465,1,1
68,6,102728.32,372,43.627450980392155,6,0
129,1,4390.38,129,49.5,1,0
7,5,211631.23,160,51.14772727272727,5,0
37,2,279685.61,341,49.58490566037736,2,0
221,1,11950.58,221,42.5,1,1
37,3,90772.92,98,55.14705882352941,3,0
98,5,48482.62,310,45.22222222222222,5,0
37,1,100712.4,37,52.17391304347826,1,0
37,8,162255.98,190,49.375,8,0
37,3,129585.38,98,51.06122448979592,3,0
7,2,387501.13,37,50.76973684210526,2,0
7,10,463140.97000000003,372,48.898305084745765,10,0
341,1,77704.92,341,51.13793103448276,1,1
68,4,726667.54,310,49.20401337792642,4,0
98,4,22925.010000000002,372,48.333333333333336,4,0
37,4,58993.9,98,46.26923076923077,4,0
251,1,5990.759999999999,251,27.0,1,1
7,22,1080717.72,372,52.41726618705036,22,0
190,2,11245.949999999999,221,33.166666666666664,2,0
7,4,128888.09,190,48.86538461538461,4,0
251,3,108082.5,372,46.2,3,1
7,31,1078573.71,372,49.59070796460177,31,0
251,1,74499.59,251,45.793103448275865,1,1
7,3,90010.20999999999,129,47.361111111111114,3,0
129,4,512677.34,341,48.73831775700935,4,0
129,3,64590.01,251,58.0,3,0
68,4,600603.42,251,47.84189723320158,4,0
7,3,536682.95,68,52.18905472636816,3,0
98,8,380252.83,372,48.92215568862275,8,0
7,6,565412.99,372,51.87441860465116,6,0
98,2,134371.46,282,50.28,2,0
37,2,238624.22,37,53.674698795180724,2,0
37,7,633376.56,372,48.214814814814815,7,0
221,1,174036.99,221,55.30909090909091,1,1
37,1,23505.22,37,38.38461538461539,1,0
251,1,24428.04,251,62.666666666666664,1,1
7,8,1394648.66,341,49.75929203539823,8,0
68,5,31509.89,282,49.86666666666667,5,0
221,2,172728.52000000002,341,50.42857142857143,2,1
37,2,125127.58,37,49.47457627118644,2,0
68,6,597639.71,341,50.668067226890756,6,0
7,19,1510960.17,372,49.63745704467354,19,0
68,10,367124.49,310,52.54929577464789,10,0
37,17,761064.05,310,49.30094043887147,17,0
68,1,252114.28,68,51.54,1,0
129,3,28463.989999999998,221,49.92857142857143,3,0
190,3,7291.39,372,58.0,3,0
7,3,187470.7,372,49.666666666666664,3,0
341,1,207236.47,341,51.41558441558441,1,1
68,1,5988.09,68,46.0,1,0
37,4,78292.82,372,55.74074074074074,4,0
37,1,77754.93,37,47.36363636363637,1,0
37,2,134660.05,221,48.64,2,0
37,4,681756.25,282,47.58730158730159,4,0
98,1,10163.220000000001,98,44.8,1,0
7,9,342782.43,372,53.975806451612904,9,0
190,2,47913.01,251,48.19230769230769,2,0
7,3,97493.71,251,53.69230769230769,3,0
37,6,158204.98,372,50.958333333333336,6,0
37,9,727764.4,341,49.47811447811448,9,0
7,2,53357.69,37,44.875,2,0
37,2,96126.63,129,52.542857142857144,2,0
282,1,17034.510000000002,282,48.714285714285715,1,1
98,1,3255.67,98,20.2,1,0
129,2,116986.08,190,51.1,2,0
372,1,23807.45,372,62.0,1,1
7,17,439656.16,341,50.366863905325445,17,0
221,4,148322.7,372,47.94444444444444,4,1
68,1,11116.18,68,50.857142857142854,1,0
68,5,249111.6,251,52.25,5,0
160,2,139823.01,160,48.943396226415096,2,0
37,1,20254.54,37,56.75,1,0
37,14,568645.5,190,51.84100418410042,14,0
37,18,628312.83,282,48.1,18,0
37,5,121303.02,129,48.42,5,0
282,1,69369.24,282,51.90909090909091,1,1
37,8,221954.44,372,49.61290322580645,8,0
98,5,194436.42,129,53.951219512195124,5,0
37,3,64527.52,221,53.82608695652174,3,0
7,14,362199.39,372,48.7639751552795,14,0
160,1,112543.08,160,48.733333333333334,1,0
37,9,210414.29,310,49.644444444444446,9,0
37,2,99993.18000000001,221,57.44186046511628,2,0
7,2,36487.94,68,46.611111111111114,2,0
68,5,326794.11,310,51.63247863247863,5,0
7,2,34543.21,37,48.666666666666664,2,0
68,7,172682.78,251,46.94117647058823,7,0
251,1,13979.24,251,31.636363636363637,1,1
37,6,139983.3,372,54.49180327868852,6,0
68,4,315031.35000000003,310,52.73913043478261,4,0
7,7,589370.5,341,50.78947368421053,7,0
98,2,63015.89,372,50.074074074074076,2,0
7,41,1728225.8800000001,372,50.51872399445215,41,0
7,7,204656.51,372,51.58227848101266,7,0
7,43,857037.03,372,50.27725856697819,43,0
282,1,36296.99,282,49.0,1,1
68,2,80405.0,98,44.4,2,0
37,1,25145.64,37,42.63636363636363,1,0
37,7,250960.18,372,49.03361344537815,7,0
68,1,34750.42,68,51.0,1,0
37,7,361814.18,372,49.65384615384615,7,0
7,7,700944.21,310,47.73426573426573,7,0
37,16,663235.62,372,49.74031007751938,16,0
372,2,57831.130000000005,372,49.05263157894737,2,1
129,5,115418.72,372,49.51063829787234,5,0
160,3,53270.95,160,50.833333333333336,3,0
160,1,39415.59,160,50.733333333333334,1,0
160,2,116508.73,190,60.51428571428571,2,0
37,14,352834.62,372,54.98412698412698,14,0
251,1,34474.01,251,49.421052631578945,1,1
282,1,22320.99,282,51.0,1,1
37,6,385755.14,372,52.71232876712329,6,0
251,1,72379.18000000001,251,57.625,1,1
37,6,236729.44,372,54.2375,6,0
37,3,155952.5,160,50.472727272727276,3,0
190,2,74981.93,251,52.903225806451616,2,0
7,10,272441.83,310,52.98148148148148,10,0
7,22,1006159.08,372,51.141772151898735,22,0
190,2,18181.65,341,80.4,2,0
190,2,93886.68000000001,341,51.31428571428572,2,0
190,1,10625.74,190,33.285714285714285,1,0
37,2,71778.61,310,56.34782608695652,2,0
68,1,69394.79000000001,68,48.793103448275865,1,0
341,1,18238.8,341,64.1,1,1
221,1,1073.76,221,24.0,1,1
37,12,685350.78,282,50.51968503937008,12,0
251,1,16024.85,251,35.5,1,1
37,18,741683.48,282,51.65107913669065,18,0
37,4,113791.64,372,48.94,4,0
98,6,287668.12,372,54.4,6,0
129,6,31333.23,221,55.4,6,0
68,4,112167.93000000001,160,54.93333333333333,4,0
37,14,483362.21,282,47.621212121212125,14,0
37,2,178043.25,37,53.134328358208954,2,0
7,5,426128.54,98,50.04733727810651,5,0
7,15,517294.35,341,49.50909090909091,15,0
98,5,207591.21,190,50.18072289156626,5,0
372,1,40897.71,372,47.333333333333336,1,1
37,2,91398.16,282,47.08571428571429,2,0
68,3,93009.55,251,44.395348837209305,3,0
7,19,1700952.31,372,50.49710144927536,19,0
37,4,54810.29,129,48.34615384615385,4,0
37,2,19753.24,68,46.7,2,0
37,5,221238.84,282,46.04040404040404,5,0
37,8,135341.31,372,51.458333333333336,8,0
129,2,25436.18,341,35.06666666666667,2,0
7,7,348364.64,372,49.416058394160586,7,0
251,2,21587.14,251,42.25,2,1
129,2,8057.360000000001,129,58.0,2,0
190,2,73391.03,282,46.82857142857143,2,0
7,9,509787.64,190,52.92746113989637,9,0
372,1,1732.4,372,20.0,1,1
7,6,233869.59,282,51.43010752688172,6,0
7,31,1925692.31,372,50.0377358490566,31,0
37,8,1043499.16,251,49.56553398058252,8,0
37,3,290707.05,190,55.810526315789474,3,0
37,2,76273.33,372,56.16,2,0
37,1,52386.86,37,60.26315789473684,1,0
282,1,200.42,282,11.0,1,1
68,2,166857.47,221,51.54666666666667,2,0
160,3,140451.59,282,49.80701754385965,3,0
37,1,50919.840000000004,37,54.23809523809524,1,0
7,3,236918.04,190,48.32380952380952,3,0
37,12,808292.76,341,49.054313099041536,12,0
221,5,101500.05,282,44.73684210526316,5,1
68,2,115753.41,341,46.81481481481482,2,0
37,2,147618.07,37,51.113207547169814,2,0
98,5,412423.92,310,50.10828025477707,5,0
282,1,4526.52,282,36.0,1,1
37,3,513828.57,129,49.31958762886598,3,0
37,5,178053.63999999998,160,44.55952380952381,5,0
160,2,21651.73,282,38.916666666666664,2,0
98,2,161597.9,251,45.701492537313435,2,0
68,1,45245.08,68,69.46153846153847,1,0
98,2,152129.63,341,42.583333333333336,2,0
160,4,319224.73,372,48.97761194029851,4,0
98,2,9754.79,129,43.0,2,0
282,1,17211.62,282,44.214285714285715,1,1
37,14,516844.11,372,50.4,14,0
37,1,25132.98,37,43.6,1,0
37,1,135550.26,37,46.39655172413793,1,0
190,2,115254.98,282,50.630434782608695,2,0
68,4,223248.01,372,57.1219512195122,4,0
37,3,290660.45,190,52.04504504504504,3,0
37,11,1161581.41,372,52.69512195121951,11,0
37,9,259824.94,341,49.55769230769231,9,0
98,4,404328.86,372,49.12244897959184,4,0
98,1,25607.46,98,56.4,1,0
37,1,127118.16,37,55.93023255813954,1,0
37,15,158947.02,372,52.5,15,0
7,51,2128045.91,341,49.81766055045872,51,0
37,4,313643.34,372,47.347517730496456,4,0
37,7,1042428.65,98,50.77777777777778,7,0
37,4,47911.68,372,48.76470588235294,4,0
7,3,79222.91,282,54.54545454545455,3,0
98,8,129806.38,372,51.06122448979592,8,0
190,2,7747.849999999999,372,47.4,2,0
68,1,27350.27,68,40.38461538461539,1,0
7,5,553286.2,372,50.627272727272725,5,0
7,9,199128.31,190,53.01219512195122,9,0
310,1,71544.51000000001,310,51.9,1,1
7,3,56420.490000000005,310,49.26086956521739,3,0
37,1,6024.15,37,71.5,1,0
68,1,151928.74,68,54.22950819672131,1,0
7,3,170502.1,37,52.09836065573771,3,0
68,1,57345.88,68,45.166666666666664,1,0
68,10,475507.93,190,52.656976744186046,10,0
37,6,345023.92,372,49.78102189781022,6,0
68,1,142849.9,68,51.125,1,0
7,169,20383830.65,372,50.6590254290367,169,0
310,1,112466.42,310,51.054054054054056,1,1
129,1,6058.58,129,33.2,1,0
98,1,1742.04,98,54.0,1,0
98,9,114709.88,372,44.78431372549019,9,0
221,4,47903.54,341,46.42307692307692,4,1
310,35,825197.91,372,49.794871794871796,35,1
37,2,36422.57,37,39.5,2,0
190,2,26846.46,251,37.8,2,0
372,1,28965.41,372,39.0,1,1
7,6,25779.07,282,40.0,6,0
7,25,132106.46,372,49.910714285714285,25,0
7,12,491356.93,372,49.34170854271357,12,0
310,1,75663.28,310,60.24,1,1
372,1,168547.07,372,52.5,1,1
7,9,572742.58,341,50.044843049327355,9,0
341,1,33153.89,341,59.36363636363637,1,1
68,6,324769.46,372,46.236486486486484,6,0
37,3,279920.3,282,59.03921568627451,3,0
37,27,952872.31,372,50.93830334190231,27,0
160,2,22252.23,160,42.6,2,0
37,8,190620.48,310,47.25925925925926,8,0
129,5,98487.2,372,55.575,5,0
7,13,703657.85,372,49.79642857142857,13,0
221,1,23170.49,221,59.8,1,1
98,6,117909.33,372,49.26086956521739,6,0
190,7,100878.44,282,48.02127659574468,7,0
190,1,36416.23,190,45.916666666666664,1,0
68,1,77970.51,68,55.03846153846154,1,0
190,1,20029.7,190,52.166666666666664,1,0
372,1,62830.02,372,44.84615384615385,1,1
310,1,18349.33,310,39.5,1,1
7,4,388378.58,251,51.289655172413795,4,0
7,4,307942.15,372,48.72649572649573,4,0
37,1,142862.12,37,51.40625,1,0
37,3,301989.51,251,48.93577981651376,3,0
129,1,24517.55,129,49.0,1,0
37,10,194285.84,372,47.48148148148148,10,0
221,2,68638.27,341,52.95238095238095,2,1
341,2,229387.38,372,51.351063829787236,2,1
190,1,94405.46,190,52.38235294117647,1,0
68,3,61617.44,160,57.464285714285715,3,0
251,1,45826.78,251,60.6875,1,1
98,8,463640.04,372,49.19170984455958,8,0
68,1,27989.93,68,50.4375,1,0
37,1,6106.7,37,41.0,1,0
190,4,324913.05,372,51.0,4,0
98,2,61736.89,221,46.0,2,0
160,1,70363.12,160,45.46875,1,0
190,4,27290.64,190,48.09090909090909,4,0
37,1,54638.520000000004,37,56.94736842105263,1,0
37,2,91541.03,37,50.02564102564103,2,0
98,4,87955.53,372,54.35294117647059,4,0
251,1,38680.71,251,49.416666666666664,1,1
372,1,145427.69,372,53.56896551724138,1,1
37,1,119208.47,37,57.94871794871795,1,0
310,6,94146.09,372,49.875,6,1
68,2,142101.65,372,50.067796610169495,2,0
7,1,235170.09,7,56.8375,1,0
68,3,229850.85,372,42.43617021276596,3,0
98,1,57981.95,98,50.65217391304348,1,0
7,17,1762075.52,372,50.991379310344826,17,0
68,4,375827.09,282,53.59310344827586,4,0
282,1,3403.08,282,36.0,1,1
7,13,102969.41,372,50.18421052631579,13,0
372,1,5736.0,372,96.0,1,1
160,2,46557.49,221,50.38095238095238,2,0
68,2,60130.44,251,52.65217391304348,2,0
37,5,23096.17,310,73.83333333333333,5,0
37,5,94428.99,251,48.743589743589745,5,0
160,2,155541.28,282,46.723076923076924,2,0
37,3,245851.04,221,53.766666666666666,3,0
68,2,61485.69,68,56.857142857142854,2,0
160,2,74377.09,160,51.6551724137931,2,0
7,1,199458.41,7,53.01298701298701,1,0
7,7,127301.11,372,51.86046511627907,7,0
160,1,38106.8,160,63.333333333333336,1,0
68,14,66767.14,310,56.47826086956522,14,0
129,1,4358.73,129,36.0,1,0
7,1,6800.530000000001,7,73.5,1,0
251,2,47295.54,282,57.85,2,1
37,1,27438.06,37,49.22222222222222,1,0
160,1,5508.36,160,66.0,1,0
7,52,156409.9,372,44.55696202531646,52,0
98,4,188426.83,372,57.486111111111114,4,0
68,4,49874.2,372,43.476190476190474,4,0
7,16,1193412.52,372,49.43353783231084,16,0
221,4,57774.36,221,48.05263157894737,4,1
251,1,1945.82,251,34.0,1,1
68,1,71943.22,68,48.58064516129032,1,0
129,1,11296.29,129,40.714285714285715,1,0
190,1,70777.75,190,51.80769230769231,1,0
37,39,615597.99,372,49.393574297188756,39,0
160,1,95055.6,160,52.17142857142857,1,0
37,2,254527.74,372,51.14423076923077,2,0
37,14,890544.02,372,50.328267477203646,14,0
37,5,183924.8,282,51.161764705882355,5,0
372,1,102114.46,372,49.083333333333336,1,1
372,1,237683.18,372,52.705882352941174,1,1
190,2,55263.54,372,63.857142857142854,2,0
221,1,84616.22,221,47.354838709677416,1,1
251,1,85101.15000000001,251,55.225806451612904,1,1
68,1,28196.7,68,47.93333333333333,1,0
37,3,441527.56,221,47.547486033519554,3,0
37,14,764383.97,372,51.043771043771045,14,0
372,1,169425.52,372,50.44615384615385,1,1
37,1,40528.56,37,51.61904761904762,1,0
372,1,26684.19,372,50.083333333333336,1,1
37,5,386020.4,282,54.265306122448976,5,0
190,3,83057.85,372,50.1,3,0
160,1,93198.34,160,45.041666666666664,1,0
37,1,83175.1,37,59.04347826086956,1,0
68,1,1530.49,68,61.0,1,0
190,1,38376.37,190,50.23076923076923,1,0
37,8,87473.8,341,37.41025641025641,8,0
251,3,61610.23,372,48.13793103448276,3,1
251,2,14644.02,251,45.8,2,1
129,6,218243.37,310,48.166666666666664,6,0
282,1,2886.32,282,22.5,1,1
98,12,446439.94,190,49.75555555555555,12,0
37,2,239640.96,372,53.204301075268816,2,0
37,2,138649.98,98,50.37931034482759,2,0
372,1,108107.7,372,54.175,1,1
7,2,159103.96,68,46.833333333333336,2,0
37,1,59739.91,37,56.09090909090909,1,0
98,9,82365.99,341,51.46666666666667,9,0
251,2,81975.39,251,47.84848484848485,2,1
282,1,54370.9,282,62.142857142857146,1,1
372,1,62412.29,372,57.392857142857146,1,1
160,2,111841.15,160,66.93548387096774,2,0
37,1,78195.6,37,42.40625,1,0
7,1,130988.73,7,53.95652173913044,1,0
37,5,338347.94,372,52.00813008130081,5,0
98,3,5000.92,310,44.666666666666664,3,0
129,2,76431.58,221,51.58620689655172,2,0
68,1,14469.8,68,44.6,1,0
37,1,494936.72000000003,37,51.324607329842934,1,0
160,3,70216.86,160,51.36363636363637,3,0
98,1,49421.54,98,43.80952380952381,1,0
7,3,21563.13,68,39.2,3,0
341,1,17221.94,341,63.6,1,1
68,1,104185.62,68,54.23529411764706,1,0
37,2,307479.54,37,50.49107142857143,2,0
37,3,164684.35,68,53.9811320754717,3,0
37,3,228174.44,251,51.708333333333336,3,0
160,6,38405.67,372,40.36842105263158,6,0
37,2,53359.89,251,60.8421052631579,2,0
37,22,1181027.09,372,50.742616033755276,22,0
68,1,13855.14,68,36.714285714285715,1,0
37,3,300001.19,372,50.8099173553719,3,0
7,11,318799.68,372,51.5234375,11,0
68,1,161970.28,68,60.808510638297875,1,0
221,2,15684.77,221,58.0,2,1
372,1,13310.160000000002,372,53.6,1,1
68,2,70952.14,98,64.0,2,0
7,11,928894.76,372,52.523415977961434,11,0
310,1,45827.09,310,44.21052631578947,1,1
37,1,11689.82,37,57.333333333333336,1,0
37,4,58751.64,68,62.57142857142857,4,0
37,10,139770.47,372,52.608695652173914,10,0
190,3,70783.06,341,53.925925925925924,3,0
160,2,10052.84,251,32.714285714285715,2,0
7,15,407699.99,372,55.14492753623188,15,0
98,1,27416.96,98,51.9,1,0
68,1,94531.76000000001,68,53.37837837837838,1,0
310,1,1801.58,310,22.0,1,1
37,7,1315410.21,341,52.980932203389834,7,0
282,2,59968.96,372,56.68,2,1
160,2,88714.01,190,49.583333333333336,2,0
129,13,171900.42,221,49.05263157894737,13,0
372,1,29052.6,372,43.30769230769231,1,1
37,14,478465.21,372,56.52287581699346,14,0
7,11,642723.15,372,52.90748898678414,11,0
221,2,53914.64,282,43.3448275862069,2,1
68,4,330448.43,251,52.75590551181102,4,0
37,2,3063.86,251,69.5,2,0
37,3,51948.74,160,50.470588235294116,3,0
37,1,195392.69,37,49.863013698630134,1,0
37,2,5056.04,310,44.5,2,0
341,2,65993.99,372,42.62068965517241,2,1
282,1,25214.95,282,53.857142857142854,1,1
98,4,26018.39,310,57.57142857142857,4,0
68,1,108617.78,68,54.794871794871796,1,0
7,12,269154.94,372,55.833333333333336,12,0
98,5,122690.98,310,57.5,5,0
98,7,172598.56,310,48.47142857142857,7,0
341,2,49362.94,341,50.42857142857143,2,1
37,3,524103.75,68,51.225352112676056,3,0
7,7,315981.36,372,51.12844036697248,7,0
129,1,44667.33,129,53.31578947368421,1,0
37,2,124660.15,160,56.26829268292683,2,0
7,62,1101268.8800000001,372,50.482678983833715,62,0
37,1,101963.31,37,53.94736842105263,1,0
37,1,49974.92,37,50.77777777777778,1,0
341,1,79437.82,341,48.64102564102564,1,1
251,2,41895.41,282,42.421052631578945,2,1
7,31,1146932.74,372,50.36123348017621,31,0
37,2,119227.15,37,49.326530612244895,2,0
37,2,74339.01,190,59.07692307692308,2,0
372,1,2354.28,372,69.0,1,1
310,1,77109.28,310,54.67857142857143,1,1
68,8,971166.68,372,49.02116402116402,8,0
37,1,197462.37,37,51.54054054054054,1,0
37,31,3319927.44,372,50.90264797507788,31,0
372,1,73804.51,372,52.666666666666664,1,1
221,1,44658.96,221,54.88235294117647,1,1
160,2,73291.68000000001,160,41.96875,2,0
7,6,920006.33,160,50.45054945054945,6,0
37,2,102784.49,37,60.083333333333336,2,0
37,5,523393.73,341,54.55329949238579,5,0
68,1,130846.6,68,46.767857142857146,1,0
37,3,128603.56000000001,160,52.87234042553192,3,0
251,1,33432.770000000004,251,48.92857142857143,1,1
7,4,185579.95,68,52.67605633802817,4,0
221,2,1449.9,221,20.0,2,1
37,5,42710.0,190,44.3,5,0
68,4,106484.88,341,50.41025641025641,4,0
310,1,31686.420000000002,310,66.375,1,1
37,8,417459.65,37,50.73456790123457,8,0
372,1,2260.5,372,75.0,1,1
160,4,50819.31,221,49.5,4,0
129,2,174409.31,160,54.0655737704918,2,0
7,12,95915.15,372,47.95348837209303,12,0
37,4,591394.01,341,52.94117647058823,4,0
160,2,24384.6,221,52.3,2,0
68,2,14953.1,129,54.57142857142857,2,0
68,3,34480.54,282,61.5,3,0
37,3,97441.13,221,55.0,3,0
160,2,92531.33,310,53.1578947368421,2,0
7,2,44845.49,68,41.95238095238095,2,0
98,4,83087.44,310,52.892857142857146,4,0
37,2,404331.35,372,52.77857142857143,2,0
37,3,113536.02,98,64.08571428571429,3,0
310,1,63732.05,310,51.0,1,1
68,2,111159.75,221,57.53846153846154,2,0
37,6,267260.98,341,60.888888888888886,6,0
37,2,61565.53,37,52.88,2,0
190,1,23716.72,190,50.6,1,0
7,6,121570.24,129,52.06976744186046,6,0
190,9,336247.53,372,52.30714285714286,9,0
68,1,25907.16,68,45.77777777777778,1,0
37,3,100619.23,221,47.60526315789474,3,0
68,7,156994.18,341,48.19642857142857,7,0
37,25,485447.89,310,49.47715736040609,25,0
98,4,71049.62,282,46.903225806451616,4,0
7,1,3308.5,7,65.0,1,0
372,2,73393.89,372,42.666666666666664,2,1
37,7,178956.34,282,48.626666666666665,7,0
129,6,288185.47000000003,372,56.14141414141414,6,0
37,6,231193.94,341,52.7,6,0
7,6,279748.48,160,49.84033613445378,6,0
37,1,128786.49,37,54.43181818181818,1,0
221,6,97791.96,282,44.59090909090909,6,1
37,1,6386.04,37,81.0,1,0
251,1,50087.91,251,49.529411764705884,1,1
37,4,196587.91,310,47.986111111111114,4,0
98,3,164194.76,282,51.31884057971015,3,0
221,3,37717.4,341,45.9375,3,1
282,1,21188.9,282,54.285714285714285,1,1
98,1,99928.01,98,43.044444444444444,1,0
160,3,54838.1,372,62.55555555555556,3,0
68,2,25933.32,98,54.44444444444444,2,0
98,2,312164.07,310,47.262411347517734,2,0
7,21,407944.69,341,49.355421686746986,21,0
129,1,89047.34,129,51.53125,1,0
221,3,176057.88,310,52.705882352941174,3,1
160,1,77032.56,160,62.578947368421055,1,0
98,4,515839.33,221,51.0,4,0
37,2,83273.68000000001,98,49.4375,2,0
37,1,24284.87,37,44.0,1,0
7,6,325715.5,282,52.53731343283582,6,0
37,5,109208.97,282,53.04761904761905,5,0
341,1,107477.44,341,50.55813953488372,1,1
251,1,38529.7,251,52.13333333333333,1,1
98,1,35064.42,98,52.76923076923077,1,0
37,1,101800.01,37,67.65384615384616,1,0
37,2,61878.81,98,47.806451612903224,2,0
221,4,76770.12,282,62.25,4,1
7,11,308453.4,372,50.4,11,0
221,2,13490.35,251,50.75,2,1
37,6,164636.29,221,48.92307692307692,6,0
98,1,42812.68,98,52.73684210526316,1,0
7,27,770695.42,372,48.82943143812709,27,0
282,1,29955.219999999998,282,56.4,1,1
7,17,753284.92,372,50.34265734265734,17,0
37,14,687958.6,341,51.906122448979595,14,0
221,1,16681.260000000002,221,58.2,1,1
68,3,80424.61,98,49.9375,3,0
37,20,372558.19,372,46.30487804878049,20,0
37,10,224788.08,372,51.21348314606742,10,0
221,6,309883.24,310,51.45238095238095,6,1
98,5,92758.02,221,47.925,5,0
341,1,626.64,341,84.0,1,1
98,3,291665.84,221,54.97115384615385,3,0
37,6,134095.85,251,59.38775510204081,6,0
7,5,140439.6,160,50.131147540983605,5,0
221,5,215335.63,372,50.39772727272727,5,1
68,1,7396.96,68,59.0,1,0
37,18,234009.41,221,51.10476190476191,18,0
98,4,194455.69,221,51.44871794871795,4,0
7,8,457529.32,372,51.056497175141246,8,0
37,2,12329.9,251,52.5,2,0
129,4,120057.19,190,45.40816326530612,4,0
37,1,16405.1,37,43.875,1,0
310,2,57470.42,310,54.54545454545455,2,1
98,1,35967.63,98,42.375,1,0
68,2,247027.65,190,53.0,2,0
98,1,7525.37,98,40.5,1,0
372,1,3317.66,372,38.25,1,1
68,12,305227.79,310,49.97560975609756,12,0
